,Image_ID,Split
9903,1.2.276.0.7230010.3.1.4.8323329.3437.1517875177.839420,test
9904,1.2.276.0.7230010.3.1.4.8323329.11849.1517875236.15545,test
9905,1.2.276.0.7230010.3.1.4.8323329.13141.1517875243.861980,test
9906,1.2.276.0.7230010.3.1.4.8323329.2750.1517875174.469087,test
9907,1.2.276.0.7230010.3.1.4.8323329.32112.1517875158.497648,test
9908,1.2.276.0.7230010.3.1.4.8323329.11815.1517875235.140399,test
9909,1.2.276.0.7230010.3.1.4.8323329.2510.1517875173.103680,test
9910,1.2.276.0.7230010.3.1.4.8323329.32717.1517875161.963380,test
9911,1.2.276.0.7230010.3.1.4.8323329.2582.1517875173.620429,test
9912,1.2.276.0.7230010.3.1.4.8323329.32529.1517875161.7562,test
9913,1.2.276.0.7230010.3.1.4.8323329.316.1517875162.351639,test
9914,1.2.276.0.7230010.3.1.4.8323329.3648.1517875178.824011,test
9915,1.2.276.0.7230010.3.1.4.8323329.13657.1517875247.78873,test
9916,1.2.276.0.7230010.3.1.4.8323329.2879.1517875175.196275,test
9917,1.2.276.0.7230010.3.1.4.8323329.3441.1517875177.858024,test
9918,1.2.276.0.7230010.3.1.4.8323329.12715.1517875241.285367,test
9919,1.2.276.0.7230010.3.1.4.8323329.2772.1517875174.628764,test
9920,1.2.276.0.7230010.3.1.4.8323329.14168.1517875249.982029,test
9921,1.2.276.0.7230010.3.1.4.8323329.2111.1517875171.225040,test
9922,1.2.276.0.7230010.3.1.4.8323329.11089.1517875230.963077,test
9923,1.2.276.0.7230010.3.1.4.8323329.12645.1517875240.950980,test
9924,1.2.276.0.7230010.3.1.4.8323329.3216.1517875176.648507,test
9925,1.2.276.0.7230010.3.1.4.8323329.3546.1517875178.336593,test
9926,1.2.276.0.7230010.3.1.4.8323329.13988.1517875248.991249,test
9927,1.2.276.0.7230010.3.1.4.8323329.32205.1517875159.15752,test
9928,1.2.276.0.7230010.3.1.4.8323329.3339.1517875177.342521,test
9929,1.2.276.0.7230010.3.1.4.8323329.4781.1517875184.743287,test
9930,1.2.276.0.7230010.3.1.4.8323329.11645.1517875234.99311,test
9931,1.2.276.0.7230010.3.1.4.8323329.32513.1517875160.958900,test
9932,1.2.276.0.7230010.3.1.4.8323329.12218.1517875238.27785,test
9933,1.2.276.0.7230010.3.1.4.8323329.12453.1517875239.188862,test
9934,1.2.276.0.7230010.3.1.4.8323329.4165.1517875181.463030,test
9935,1.2.276.0.7230010.3.1.4.8323329.1275.1517875167.76823,test
9936,1.2.276.0.7230010.3.1.4.8323329.4334.1517875182.338245,test
9937,1.2.276.0.7230010.3.1.4.8323329.2509.1517875173.92910,test
9938,1.2.276.0.7230010.3.1.4.8323329.10357.1517875223.339028,test
9939,1.2.276.0.7230010.3.1.4.8323329.11320.1517875232.317528,test
9940,1.2.276.0.7230010.3.1.4.8323329.13473.1517875245.488117,test
9941,1.2.276.0.7230010.3.1.4.8323329.13276.1517875244.459207,test
9942,1.2.276.0.7230010.3.1.4.8323329.10972.1517875228.906258,test
9943,1.2.276.0.7230010.3.1.4.8323329.5125.1517875186.535281,test
9944,1.2.276.0.7230010.3.1.4.8323329.12734.1517875241.541276,test
9945,1.2.276.0.7230010.3.1.4.8323329.2275.1517875171.896099,test
9946,1.2.276.0.7230010.3.1.4.8323329.10690.1517875225.99194,test
9947,1.2.276.0.7230010.3.1.4.8323329.1164.1517875166.564299,test
9948,1.2.276.0.7230010.3.1.4.8323329.3095.1517875176.71736,test
9949,1.2.276.0.7230010.3.1.4.8323329.13892.1517875248.512973,test
9950,1.2.276.0.7230010.3.1.4.8323329.5021.1517875185.984901,test
9951,1.2.276.0.7230010.3.1.4.8323329.2422.1517875172.628584,test
9952,1.2.276.0.7230010.3.1.4.8323329.5488.1517875188.433405,test
9953,1.2.276.0.7230010.3.1.4.8323329.12801.1517875241.917248,test
9954,1.2.276.0.7230010.3.1.4.8323329.4386.1517875182.595456,test
9955,1.2.276.0.7230010.3.1.4.8323329.4281.1517875182.110725,test
9956,1.2.276.0.7230010.3.1.4.8323329.3960.1517875180.358445,test
9957,1.2.276.0.7230010.3.1.4.8323329.12723.1517875241.358740,test
9958,1.2.276.0.7230010.3.1.4.8323329.5602.1517875188.985234,test
9959,1.2.276.0.7230010.3.1.4.8323329.1726.1517875169.120768,test
9960,1.2.276.0.7230010.3.1.4.8323329.4905.1517875185.363996,test
9961,1.2.276.0.7230010.3.1.4.8323329.32350.1517875160.161040,test
9962,1.2.276.0.7230010.3.1.4.8323329.32127.1517875158.584296,test
9963,1.2.276.0.7230010.3.1.4.8323329.2296.1517875171.986990,test
9964,1.2.276.0.7230010.3.1.4.8323329.4247.1517875181.881476,test
9965,1.2.276.0.7230010.3.1.4.8323329.11652.1517875234.131740,test
9966,1.2.276.0.7230010.3.1.4.8323329.11218.1517875231.777212,test
9967,1.2.276.0.7230010.3.1.4.8323329.5272.1517875187.297825,test
9968,1.2.276.0.7230010.3.1.4.8323329.11324.1517875232.330896,test
9969,1.2.276.0.7230010.3.1.4.8323329.14079.1517875249.532356,test
9970,1.2.276.0.7230010.3.1.4.8323329.1112.1517875166.353030,test
9971,1.2.276.0.7230010.3.1.4.8323329.12823.1517875242.18219,test
9972,1.2.276.0.7230010.3.1.4.8323329.3004.1517875175.645877,test
9973,1.2.276.0.7230010.3.1.4.8323329.14008.1517875249.107636,test
9974,1.2.276.0.7230010.3.1.4.8323329.12360.1517875238.785599,test
9975,1.2.276.0.7230010.3.1.4.8323329.32704.1517875161.881411,test
9976,1.2.276.0.7230010.3.1.4.8323329.2303.1517875172.23510,test
9977,1.2.276.0.7230010.3.1.4.8323329.2515.1517875173.119517,test
9978,1.2.276.0.7230010.3.1.4.8323329.13781.1517875247.888284,test
9979,1.2.276.0.7230010.3.1.4.8323329.12041.1517875237.61303,test
9980,1.2.276.0.7230010.3.1.4.8323329.5438.1517875188.122070,test
9981,1.2.276.0.7230010.3.1.4.8323329.3485.1517875178.44507,test
9982,1.2.276.0.7230010.3.1.4.8323329.12810.1517875241.958189,test
9983,1.2.276.0.7230010.3.1.4.8323329.14586.1517875252.846806,test
9984,1.2.276.0.7230010.3.1.4.8323329.10824.1517875225.793726,test
9985,1.2.276.0.7230010.3.1.4.8323329.349.1517875162.510499,test
9986,1.2.276.0.7230010.3.1.4.8323329.4306.1517875182.204893,test
9987,1.2.276.0.7230010.3.1.4.8323329.31777.1517875156.793054,test
9988,1.2.276.0.7230010.3.1.4.8323329.5243.1517875187.148872,test
9989,1.2.276.0.7230010.3.1.4.8323329.5226.1517875187.81111,test
9990,1.2.276.0.7230010.3.1.4.8323329.1449.1517875167.851384,test
9991,1.2.276.0.7230010.3.1.4.8323329.32183.1517875158.928128,test
9992,1.2.276.0.7230010.3.1.4.8323329.1782.1517875169.407814,test
9993,1.2.276.0.7230010.3.1.4.8323329.3930.1517875180.176136,test
9994,1.2.276.0.7230010.3.1.4.8323329.1850.1517875169.925005,test
9995,1.2.276.0.7230010.3.1.4.8323329.456.1517875163.29798,test
9996,1.2.276.0.7230010.3.1.4.8323329.1252.1517875166.979334,test
9997,1.2.276.0.7230010.3.1.4.8323329.4520.1517875183.276045,test
9998,1.2.276.0.7230010.3.1.4.8323329.3412.1517875177.728278,test
9999,1.2.276.0.7230010.3.1.4.8323329.569.1517875163.490558,test
10000,1.2.276.0.7230010.3.1.4.8323329.10116.1517875222.175756,test
10001,1.2.276.0.7230010.3.1.4.8323329.13864.1517875248.367016,test
10002,1.2.276.0.7230010.3.1.4.8323329.12386.1517875238.895848,test
10003,1.2.276.0.7230010.3.1.4.8323329.2096.1517875171.141250,test
10004,1.2.276.0.7230010.3.1.4.8323329.2261.1517875171.846417,test
10005,1.2.276.0.7230010.3.1.4.8323329.13720.1517875247.380444,test
10006,1.2.276.0.7230010.3.1.4.8323329.3069.1517875175.901482,test
10007,1.2.276.0.7230010.3.1.4.8323329.1410.1517875167.621712,test
10008,1.2.276.0.7230010.3.1.4.8323329.31849.1517875157.132332,test
10009,1.2.276.0.7230010.3.1.4.8323329.3749.1517875179.275948,test
10010,1.2.276.0.7230010.3.1.4.8323329.32568.1517875161.247855,test
10011,1.2.276.0.7230010.3.1.4.8323329.11880.1517875236.169324,test
10012,1.2.276.0.7230010.3.1.4.8323329.3745.1517875179.256119,test
10013,1.2.276.0.7230010.3.1.4.8323329.2233.1517875171.743462,test
10014,1.2.276.0.7230010.3.1.4.8323329.2180.1517875171.517343,test
10015,1.2.276.0.7230010.3.1.4.8323329.13956.1517875248.840592,test
10016,1.2.276.0.7230010.3.1.4.8323329.2176.1517875171.509361,test
10017,1.2.276.0.7230010.3.1.4.8323329.5540.1517875188.718774,test
10018,1.2.276.0.7230010.3.1.4.8323329.13511.1517875245.858785,test
10019,1.2.276.0.7230010.3.1.4.8323329.10708.1517875225.188247,test
10020,1.2.276.0.7230010.3.1.4.8323329.12710.1517875241.256158,test
10021,1.2.276.0.7230010.3.1.4.8323329.1414.1517875167.654443,test
10022,1.2.276.0.7230010.3.1.4.8323329.11174.1517875231.534872,test
10023,1.2.276.0.7230010.3.1.4.8323329.13368.1517875244.878934,test
10024,1.2.276.0.7230010.3.1.4.8323329.2534.1517875173.252618,test
10025,1.2.276.0.7230010.3.1.4.8323329.13694.1517875247.267434,test
10026,1.2.276.0.7230010.3.1.4.8323329.4121.1517875181.215836,test
10027,1.2.276.0.7230010.3.1.4.8323329.2664.1517875173.936749,test
10028,1.2.276.0.7230010.3.1.4.8323329.12427.1517875239.70136,test
10029,1.2.276.0.7230010.3.1.4.8323329.3615.1517875178.696576,test
10030,1.2.276.0.7230010.3.1.4.8323329.2771.1517875174.621316,test
10031,1.2.276.0.7230010.3.1.4.8323329.1310.1517875167.208354,test
10032,1.2.276.0.7230010.3.1.4.8323329.2794.1517875174.774975,test
10033,1.2.276.0.7230010.3.1.4.8323329.1339.1517875167.304186,test
10034,1.2.276.0.7230010.3.1.4.8323329.11752.1517875234.591903,test
10035,1.2.276.0.7230010.3.1.4.8323329.4433.1517875182.844574,test
10036,1.2.276.0.7230010.3.1.4.8323329.11379.1517875232.686921,test
10037,1.2.276.0.7230010.3.1.4.8323329.11314.1517875232.287707,test
10038,1.2.276.0.7230010.3.1.4.8323329.4140.1517875181.313262,test
10039,1.2.276.0.7230010.3.1.4.8323329.11771.1517875234.713982,test
10040,1.2.276.0.7230010.3.1.4.8323329.3817.1517875179.622569,test
10041,1.2.276.0.7230010.3.1.4.8323329.31735.1517875156.534652,test
10042,1.2.276.0.7230010.3.1.4.8323329.14255.1517875250.447603,test
10043,1.2.276.0.7230010.3.1.4.8323329.1523.1517875168.226413,test
10044,1.2.276.0.7230010.3.1.4.8323329.10130.1517875222.282238,test
10045,1.2.276.0.7230010.3.1.4.8323329.12452.1517875239.179149,test
10046,1.2.276.0.7230010.3.1.4.8323329.5413.1517875187.979328,test
10047,1.2.276.0.7230010.3.1.4.8323329.11426.1517875232.880228,test
10048,1.2.276.0.7230010.3.1.4.8323329.10947.1517875228.401502,test
10049,1.2.276.0.7230010.3.1.4.8323329.11525.1517875233.365834,test
10050,1.2.276.0.7230010.3.1.4.8323329.4849.1517875185.108947,test
10051,1.2.276.0.7230010.3.1.4.8323329.32056.1517875158.218088,test
10052,1.2.276.0.7230010.3.1.4.8323329.3133.1517875176.254127,test
10053,1.2.276.0.7230010.3.1.4.8323329.11407.1517875232.807719,test
10054,1.2.276.0.7230010.3.1.4.8323329.4125.1517875181.238913,test
10055,1.2.276.0.7230010.3.1.4.8323329.1773.1517875169.353190,test
10056,1.2.276.0.7230010.3.1.4.8323329.3589.1517875178.587324,test
10057,1.2.276.0.7230010.3.1.4.8323329.14289.1517875250.589754,test
10058,1.2.276.0.7230010.3.1.4.8323329.11176.1517875231.557491,test
10059,1.2.276.0.7230010.3.1.4.8323329.11015.1517875229.573774,test
10060,1.2.276.0.7230010.3.1.4.8323329.32718.1517875161.960583,test
10061,1.2.276.0.7230010.3.1.4.8323329.5416.1517875187.999987,test
10062,1.2.276.0.7230010.3.1.4.8323329.10243.1517875222.781389,test
10063,1.2.276.0.7230010.3.1.4.8323329.4474.1517875183.51654,test
10064,1.2.276.0.7230010.3.1.4.8323329.32318.1517875160.9956,test
10065,1.2.276.0.7230010.3.1.4.8323329.31996.1517875157.923956,test
10066,1.2.276.0.7230010.3.1.4.8323329.5225.1517875187.66483,test
10067,1.2.276.0.7230010.3.1.4.8323329.12639.1517875240.925369,test
10068,1.2.276.0.7230010.3.1.4.8323329.32076.1517875158.310959,test
10069,1.2.276.0.7230010.3.1.4.8323329.1179.1517875166.661223,test
10070,1.2.276.0.7230010.3.1.4.8323329.13113.1517875243.697539,test
10071,1.2.276.0.7230010.3.1.4.8323329.5683.1517875189.599331,test
10072,1.2.276.0.7230010.3.1.4.8323329.12325.1517875238.587401,test
10073,1.2.276.0.7230010.3.1.4.8323329.5037.1517875186.84962,test
10074,1.2.276.0.7230010.3.1.4.8323329.4730.1517875184.372018,test
10075,1.2.276.0.7230010.3.1.4.8323329.10526.1517875224.127073,test
10076,1.2.276.0.7230010.3.1.4.8323329.2748.1517875174.444427,test
10077,1.2.276.0.7230010.3.1.4.8323329.4169.1517875181.490399,test
10078,1.2.276.0.7230010.3.1.4.8323329.12551.1517875239.671766,test
10079,1.2.276.0.7230010.3.1.4.8323329.12797.1517875241.906130,test
10080,1.2.276.0.7230010.3.1.4.8323329.14471.1517875252.278701,test
10081,1.2.276.0.7230010.3.1.4.8323329.14237.1517875250.373987,test
10082,1.2.276.0.7230010.3.1.4.8323329.2596.1517875173.651650,test
10083,1.2.276.0.7230010.3.1.4.8323329.10831.1517875225.830206,test
10084,1.2.276.0.7230010.3.1.4.8323329.2581.1517875173.594806,test
10085,1.2.276.0.7230010.3.1.4.8323329.4647.1517875183.972236,test
10086,1.2.276.0.7230010.3.1.4.8323329.1190.1517875166.710435,test
10087,1.2.276.0.7230010.3.1.4.8323329.2117.1517875171.249075,test
10088,1.2.276.0.7230010.3.1.4.8323329.32534.1517875161.37655,test
10089,1.2.276.0.7230010.3.1.4.8323329.13685.1517875247.219445,test
10090,1.2.276.0.7230010.3.1.4.8323329.4950.1517875185.642663,test
10091,1.2.276.0.7230010.3.1.4.8323329.2405.1517875172.567924,test
10092,1.2.276.0.7230010.3.1.4.8323329.11939.1517875236.536351,test
10093,1.2.276.0.7230010.3.1.4.8323329.12773.1517875241.750540,test
10094,1.2.276.0.7230010.3.1.4.8323329.3261.1517875176.938736,test
10095,1.2.276.0.7230010.3.1.4.8323329.2523.1517875173.175399,test
10096,1.2.276.0.7230010.3.1.4.8323329.5487.1517875188.420164,test
10097,1.2.276.0.7230010.3.1.4.8323329.13361.1517875244.832027,test
10098,1.2.276.0.7230010.3.1.4.8323329.11251.1517875231.983178,test
10099,1.2.276.0.7230010.3.1.4.8323329.10629.1517875224.621662,test
10100,1.2.276.0.7230010.3.1.4.8323329.32601.1517875161.427223,test
10101,1.2.276.0.7230010.3.1.4.8323329.11058.1517875230.470988,test
10102,1.2.276.0.7230010.3.1.4.8323329.32345.1517875160.142744,test
10103,1.2.276.0.7230010.3.1.4.8323329.14021.1517875249.172703,test
10104,1.2.276.0.7230010.3.1.4.8323329.3232.1517875176.777661,test
10105,1.2.276.0.7230010.3.1.4.8323329.13561.1517875246.628660,test
10106,1.2.276.0.7230010.3.1.4.8323329.1528.1517875168.235731,test
10107,1.2.276.0.7230010.3.1.4.8323329.13726.1517875247.412197,test
10108,1.2.276.0.7230010.3.1.4.8323329.13690.1517875247.243990,test
10109,1.2.276.0.7230010.3.1.4.8323329.13635.1517875246.970478,test
10110,1.2.276.0.7230010.3.1.4.8323329.13301.1517875244.580238,test
10111,1.2.276.0.7230010.3.1.4.8323329.3679.1517875178.973051,test
10112,1.2.276.0.7230010.3.1.4.8323329.12856.1517875242.202753,test
10113,1.2.276.0.7230010.3.1.4.8323329.11273.1517875232.76230,test
10114,1.2.276.0.7230010.3.1.4.8323329.14463.1517875252.224423,test
10115,1.2.276.0.7230010.3.1.4.8323329.3354.1517875177.448935,test
10116,1.2.276.0.7230010.3.1.4.8323329.4733.1517875184.411983,test
10117,1.2.276.0.7230010.3.1.4.8323329.2312.1517875172.95977,test
10118,1.2.276.0.7230010.3.1.4.8323329.11040.1517875230.41344,test
10119,1.2.276.0.7230010.3.1.4.8323329.31763.1517875156.711531,test
10120,1.2.276.0.7230010.3.1.4.8323329.10065.1517875221.814524,test
10121,1.2.276.0.7230010.3.1.4.8323329.13460.1517875245.424666,test
10122,1.2.276.0.7230010.3.1.4.8323329.2768.1517875174.607604,test
10123,1.2.276.0.7230010.3.1.4.8323329.10312.1517875223.105803,test
10124,1.2.276.0.7230010.3.1.4.8323329.2360.1517875172.337417,test
10125,1.2.276.0.7230010.3.1.4.8323329.3647.1517875178.811495,test
10126,1.2.276.0.7230010.3.1.4.8323329.13963.1517875248.867610,test
10127,1.2.276.0.7230010.3.1.4.8323329.311.1517875162.347660,test
10128,1.2.276.0.7230010.3.1.4.8323329.1530.1517875168.249792,test
10129,1.2.276.0.7230010.3.1.4.8323329.4783.1517875184.784511,test
10130,1.2.276.0.7230010.3.1.4.8323329.13183.1517875244.36014,test
10131,1.2.276.0.7230010.3.1.4.8323329.12926.1517875242.555860,test
10132,1.2.276.0.7230010.3.1.4.8323329.5612.1517875189.55165,test
10133,1.2.276.0.7230010.3.1.4.8323329.32500.1517875160.888047,test
10134,1.2.276.0.7230010.3.1.4.8323329.12891.1517875242.394482,test
10135,1.2.276.0.7230010.3.1.4.8323329.3952.1517875180.300338,test
10136,1.2.276.0.7230010.3.1.4.8323329.1397.1517875167.553451,test
10137,1.2.276.0.7230010.3.1.4.8323329.4364.1517875182.497665,test
10138,1.2.276.0.7230010.3.1.4.8323329.5422.1517875188.28181,test
10139,1.2.276.0.7230010.3.1.4.8323329.4442.1517875182.889467,test
10140,1.2.276.0.7230010.3.1.4.8323329.1012.1517875165.910041,test
10141,1.2.276.0.7230010.3.1.4.8323329.11385.1517875232.721726,test
10142,1.2.276.0.7230010.3.1.4.8323329.4975.1517875185.809916,test
10143,1.2.276.0.7230010.3.1.4.8323329.11806.1517875235.13448,test
10144,1.2.276.0.7230010.3.1.4.8323329.10659.1517875224.931582,test
10145,1.2.276.0.7230010.3.1.4.8323329.10193.1517875222.568132,test
10146,1.2.276.0.7230010.3.1.4.8323329.2592.1517875173.640105,test
10147,1.2.276.0.7230010.3.1.4.8323329.10235.1517875222.754411,test
10148,1.2.276.0.7230010.3.1.4.8323329.32399.1517875160.412659,test
10149,1.2.276.0.7230010.3.1.4.8323329.5522.1517875188.638771,test
10150,1.2.276.0.7230010.3.1.4.8323329.12422.1517875239.46167,test
10151,1.2.276.0.7230010.3.1.4.8323329.5216.1517875187.7946,test
10152,1.2.276.0.7230010.3.1.4.8323329.12649.1517875240.991646,test
10153,1.2.276.0.7230010.3.1.4.8323329.1682.1517875168.902631,test
10154,1.2.276.0.7230010.3.1.4.8323329.2078.1517875171.33797,test
10155,1.2.276.0.7230010.3.1.4.8323329.1736.1517875169.167112,test
10156,1.2.276.0.7230010.3.1.4.8323329.3848.1517875179.767314,test
10157,1.2.276.0.7230010.3.1.4.8323329.10067.1517875221.824278,test
10158,1.2.276.0.7230010.3.1.4.8323329.5035.1517875186.70725,test
10159,1.2.276.0.7230010.3.1.4.8323329.13918.1517875248.640793,test
10160,1.2.276.0.7230010.3.1.4.8323329.4375.1517875182.571628,test
10161,1.2.276.0.7230010.3.1.4.8323329.3569.1517875178.464947,test
10162,1.2.276.0.7230010.3.1.4.8323329.32478.1517875160.791246,test
10163,1.2.276.0.7230010.3.1.4.8323329.13421.1517875245.237592,test
10164,1.2.276.0.7230010.3.1.4.8323329.32370.1517875160.252692,test
10165,1.2.276.0.7230010.3.1.4.8323329.31821.1517875157.36889,test
10166,1.2.276.0.7230010.3.1.4.8323329.14271.1517875250.510824,test
10167,1.2.276.0.7230010.3.1.4.8323329.5339.1517875187.690673,test
10168,1.2.276.0.7230010.3.1.4.8323329.331.1517875162.418469,test
10169,1.2.276.0.7230010.3.1.4.8323329.13140.1517875243.849992,test
10170,1.2.276.0.7230010.3.1.4.8323329.5431.1517875188.93371,test
10171,1.2.276.0.7230010.3.1.4.8323329.10469.1517875223.845043,test
10172,1.2.276.0.7230010.3.1.4.8323329.4020.1517875180.687088,test
10173,1.2.276.0.7230010.3.1.4.8323329.3772.1517875179.351689,test
10174,1.2.276.0.7230010.3.1.4.8323329.12670.1517875241.55542,test
10175,1.2.276.0.7230010.3.1.4.8323329.11692.1517875234.333834,test
10176,1.2.276.0.7230010.3.1.4.8323329.2597.1517875173.653909,test
10177,1.2.276.0.7230010.3.1.4.8323329.5510.1517875188.585511,test
10178,1.2.276.0.7230010.3.1.4.8323329.31961.1517875157.719952,test
10179,1.2.276.0.7230010.3.1.4.8323329.2066.1517875170.981792,test
10180,1.2.276.0.7230010.3.1.4.8323329.13969.1517875248.904560,test
10181,1.2.276.0.7230010.3.1.4.8323329.13293.1517875244.551852,test
10182,1.2.276.0.7230010.3.1.4.8323329.1728.1517875169.130349,test
10183,1.2.276.0.7230010.3.1.4.8323329.2532.1517875173.235800,test
10184,1.2.276.0.7230010.3.1.4.8323329.13799.1517875248.12485,test
10185,1.2.276.0.7230010.3.1.4.8323329.11894.1517875236.340654,test
10186,1.2.276.0.7230010.3.1.4.8323329.13453.1517875245.392872,test
10187,1.2.276.0.7230010.3.1.4.8323329.13163.1517875243.948073,test
10188,1.2.276.0.7230010.3.1.4.8323329.31844.1517875157.108357,test
10189,1.2.276.0.7230010.3.1.4.8323329.11882.1517875236.177865,test
10190,1.2.276.0.7230010.3.1.4.8323329.14535.1517875252.580705,test
10191,1.2.276.0.7230010.3.1.4.8323329.4516.1517875183.255860,test
10192,1.2.276.0.7230010.3.1.4.8323329.10930.1517875228.110133,test
10193,1.2.276.0.7230010.3.1.4.8323329.4296.1517875182.162863,test
10194,1.2.276.0.7230010.3.1.4.8323329.2837.1517875174.990761,test
10195,1.2.276.0.7230010.3.1.4.8323329.3471.1517875177.984670,test
10196,1.2.276.0.7230010.3.1.4.8323329.13057.1517875243.345894,test
10197,1.2.276.0.7230010.3.1.4.8323329.13401.1517875245.151502,test
10198,1.2.276.0.7230010.3.1.4.8323329.2725.1517875174.268817,test
10199,1.2.276.0.7230010.3.1.4.8323329.10217.1517875222.658165,test
10200,1.2.276.0.7230010.3.1.4.8323329.2474.1517875172.944514,test
10201,1.2.276.0.7230010.3.1.4.8323329.12579.1517875239.881168,test
10202,1.2.276.0.7230010.3.1.4.8323329.13844.1517875248.252434,test
10203,1.2.276.0.7230010.3.1.4.8323329.32014.1517875158.16411,test
10204,1.2.276.0.7230010.3.1.4.8323329.10252.1517875222.844708,test
10205,1.2.276.0.7230010.3.1.4.8323329.10387.1517875223.475144,test
10206,1.2.276.0.7230010.3.1.4.8323329.5327.1517875187.638637,test
10207,1.2.276.0.7230010.3.1.4.8323329.4298.1517875182.165414,test
10208,1.2.276.0.7230010.3.1.4.8323329.31790.1517875156.859844,test
10209,1.2.276.0.7230010.3.1.4.8323329.11761.1517875234.645905,test
10210,1.2.276.0.7230010.3.1.4.8323329.4894.1517875185.305452,test
10211,1.2.276.0.7230010.3.1.4.8323329.10618.1517875224.564262,test
10212,1.2.276.0.7230010.3.1.4.8323329.31751.1517875156.619999,test
10213,1.2.276.0.7230010.3.1.4.8323329.11501.1517875233.236607,test
10214,1.2.276.0.7230010.3.1.4.8323329.11572.1517875233.675564,test
10215,1.2.276.0.7230010.3.1.4.8323329.10523.1517875224.107465,test
10216,1.2.276.0.7230010.3.1.4.8323329.12628.1517875240.200238,test
10217,1.2.276.0.7230010.3.1.4.8323329.10996.1517875229.282421,test
10218,1.2.276.0.7230010.3.1.4.8323329.13430.1517875245.275495,test
10219,1.2.276.0.7230010.3.1.4.8323329.1947.1517875170.376982,test
10220,1.2.276.0.7230010.3.1.4.8323329.10689.1517875225.89681,test
